timestamp_ms,aX,aY,aZ,gX,gY,gZ,label
1331902,-5.626,-1.736,4.532,0.132,0.662,-0.599,zone2
1332113,-0.275,1.008,6.349,0.569,-0.585,-1.499,zone2
1332320,-2.897,8.885,17.475,2.487,-0.837,-0.288,zone2
1332525,-0.874,2.042,2.78,-2.534,0.016,1.526,zone2
1332735,-14.116,4.547,12.28,1.884,0.02,-1.371,zone2
1332946,-0.192,-1.003,2.124,-0.65,-0.457,-0.596,zone2
1333235,-3.972,6.29,14.873,-1.799,0.374,1.642,zone2
1333435,-1.223,-0.043,-1.243,0.851,1.194,0.379,zone2
1333629,-4.185,2.121,9.203,0.692,-0.522,-1.192,zone2
1333833,0.867,0.651,1.805,0.603,0.515,0.661,zone2
1334030,-2.528,2.045,7.606,-1.877,0.503,1.865,zone2
1334227,-4.719,-1.46,3.898,2.369,1.249,0.505,zone2
1334414,-1.188,-0.63,7.8,-0.394,-0.234,-1.848,zone2
1334614,-2.641,-0.309,6.835,1.257,0.578,0.851,zone2
1334813,-1.755,0.864,5.88,-0.196,0.443,1.079,zone2
1335013,-10.116,5.588,18.866,0.181,0.128,-1.618,zone2
1335213,0.558,0.338,3.962,0.047,-0.254,-0.756,zone2
1335413,-4.556,11.322,17.363,1.684,-1.596,0.175,zone2
1335613,0.153,1.288,2.071,-2.903,0.174,1.357,zone2
1335815,-19.941,8.384,16.762,2.427,0.085,-1.14,zone2
1336013,2.066,-2.069,0.043,-0.347,-0.511,-0.954,zone2
1336217,-7.106,10.372,22.374,0.359,0.612,1.361,zone2
1336413,0.613,-1.269,-0.962,-0.938,0.385,1.281,zone2
1336613,-12.002,10.862,21.878,-0.003,-0.403,-1.86,zone2
1336813,1.642,-1.997,0.048,-0.459,-0.64,-0.528,zone2
1337260,-4.985,-0.706,2.061,0.305,0.415,0.161,zone2
1337504,1.161,-1.353,2.131,-0.416,-0.551,-0.74,zone2
1337697,-6.737,13.199,19.515,2.089,-1.434,-0.072,zone2
1337904,-0.168,1.176,-0.273,-1.585,0.492,1.219,zone2
1338100,-12.491,5.643,18.862,1.131,0.107,-0.774,zone2
1338297,0.508,-1.209,0.776,0.445,-0.434,-0.787,zone2
1338492,-5.514,13.046,24.04,-0.422,0.399,1.239,zone2
1338687,-0.443,-2.045,-1.329,-1.709,0.893,1.514,zone2
1338887,-11.468,8.425,19.386,-0.147,-0.293,-1.152,zone2
1339082,1.736,-1.537,1.276,-0.486,-0.591,-0.662,zone2
1339277,-3.026,7.515,19.431,-0.779,0.171,1.73,zone2
1339478,-1.082,-1.07,-2.325,-0.327,1.019,0.642,zone2
1339677,-6.541,2.763,16.175,0.078,-0.367,-1.36,zone2
1339877,2.356,-1.511,-1.221,0.593,-0.23,0.213,zone2
1340079,-2.998,3.431,10.396,-1.179,0.227,1.318,zone2
1340279,-6.347,-4.549,10.807,2.858,-0.644,-1.937,zone2
1340479,-0.532,1.59,6.584,-0.001,-0.531,-1.393,zone2
1340678,-0.153,5.064,15.701,3.01,-1.12,0.35,zone2
1340880,-1.341,1.946,3.74,-2.3,0.463,1.233,zone2
1341077,-15.067,9.438,15.11,-3.272,-1.401,-1.093,zone2
1341277,1.585,-2.662,2.749,-0.368,-0.655,-1.009,zone2
1341477,-5.959,8.186,20.375,0.124,-0.173,0.541,zone2
1341678,1.578,-2.332,-1.487,-0.721,1.045,2.073,zone2
1341877,-9.328,9.742,18.502,0.165,0.41,-1.22,zone2
1342078,1.451,-2.454,0.273,-0.814,-0.677,-0.736,zone2
1342272,-6.124,13.238,22.058,-0.831,0.629,1.798,zone2
1342472,0.536,-0.606,-0.555,0.581,0.639,1.32,zone2
1342669,-11.111,7.295,19.735,-0.357,-0.741,-1.552,zone2
1342862,1.638,0.318,1.616,-0.748,-0.774,-0.169,zone2
1343047,-5.418,14.538,22.285,-0.544,0.836,1.63,zone2
1343246,0.074,-1.245,-1.58,-0.434,0.196,1.146,zone2
1343442,-10.032,8.212,18.34,0.202,-0.584,-1.514,zone2
1343631,1.269,-1.434,-0.668,-0.24,-0.687,-0.243,zone2
1343827,-7.877,16.192,23.683,-0.276,0.585,1.306,zone2
1344022,-0.168,-0.936,-1.676,0.202,0.66,1.685,zone2
1344219,-10.791,10.326,18.545,0.441,-0.531,-1.569,zone2
1344417,2.883,-2.452,-1.197,-0.674,-0.9,-0.6,zone2
1344619,-5.909,11.768,20.315,-0.364,0.43,1.555,zone2
1344824,-1.372,-1.111,0.089,-0.217,0.735,0.304,zone2
1345023,-8.478,8.554,16.606,-0.819,-0.827,-1.462,zone2
1345221,1.013,0.414,-1.161,-0.074,-0.123,-0.721,zone2
1345409,-7.59,10.719,19.764,0.26,1.201,1.856,zone2
1345609,0.948,0.658,2.761,1.12,0.826,0.545,zone2
1345802,-8.746,9.677,13.348,-2.477,-1.307,-0.676,zone2
1346001,0.958,0.867,0.129,0.716,-0.794,-0.34,zone2
1346197,-1.729,11.693,18.179,-0.42,1.486,1.761,zone2
1346388,-1.185,0.788,-1.142,-0.555,1.126,0.516,zone2
1346587,-5.349,5.849,9.548,-0.539,-1.512,-1.439,zone2
1346788,1.647,0.5,-0.658,0.699,0.365,0.341,zone2
1346983,-1.851,6.041,11.542,-1.517,1.151,2.157,zone2
1347177,-0.515,-0.946,-0.905,-0.011,0.581,-0.18,zone2
1347362,-2.799,4.738,9.589,-0.584,-1.323,-2.349,zone2
1347561,1.269,-0.725,-1.087,0.804,0.168,0.447,zone2
1347752,-1.937,4.52,9.67,-2.223,0.231,2.152,zone2
1347946,-5.006,-2.344,3.354,1.653,0.591,-0.358,zone2
1348142,0.168,2.097,7.281,-0.697,-0.736,-1.297,zone2
1348341,-3.716,2.131,7.731,2.616,0.741,0.111,zone2
1348538,-2.452,2.698,6.364,-2.449,0.216,1.695,zone2
1348732,-11.727,-4.755,12.127,5.383,0.893,-1.76,zone2
1348926,-0.05,1.532,5.837,-0.151,-0.708,-0.978,zone2
1349123,-6.653,14.427,16.135,2.802,-0.314,-0.236,zone2
1349329,0.496,1.214,-0.505,-3.02,-0.039,1.664,zone2
1349521,-15.701,8.722,14.044,-6.42,-2.347,-1.007,zone2
1349721,1.358,-0.991,1.609,-0.929,-0.427,-1.351,zone2
1349919,-7.956,9.577,18.052,-0.184,0.184,1.293,zone2
1350116,0.074,0.29,-1.618,-1.456,0.4,1.235,zone2
1350323,-10.523,8.262,19.048,-0.505,-0.787,-1.627,zone2
1350521,2.449,-0.134,1.583,-0.297,-0.503,-1.124,zone2
1350729,-6.871,8.806,21.153,-1.028,0.416,1.565,zone2
1350926,-0.283,-0.359,-0.654,0.671,0.246,0.722,zone2
1351126,-5.495,5.255,14.174,0.036,-1.172,-2.005,zone2
1351321,2.528,-0.508,-0.244,0.35,0.009,0.149,zone2
1351567,-2.564,3.256,3.936,-2.747,0.144,1.794,zone2
1351777,-10.254,9.366,17.696,-0.563,-0.983,-1.27,zone2
1351976,1.468,1.353,4.046,0.146,-0.426,-0.662,zone2
1352379,-0.632,1.034,-0.354,-1.529,0.867,1.141,zone2
1352618,-11.37,9.689,18.399,-0.264,-0.261,-1.423,zone2
1352833,1.81,-0.615,-1.425,0.03,-0.332,0.027,zone2
1353046,-3.4,7.736,13.57,-2.663,0.332,1.927,zone2
1353243,-1.413,-0.654,-0.687,-0.596,0.711,0.204,zone2
1353451,-1.736,2.176,8.94,-0.123,-0.873,-1.427,zone2
1353657,-2.349,1.353,9.309,1.454,0.423,-0.314,zone2
1353868,-1.757,2.868,3.761,-1.534,0.694,1.499,zone2
1354083,-15.249,12.802,16.194,3.174,-0.175,-1.231,zone2
1354293,1.211,-1.006,0.941,0.096,-0.144,-0.85,zone2
1354501,-5.622,12.979,20.154,-0.061,0.579,1.12,zone2
1354697,1.602,-0.175,-1.188,-0.75,0.795,0.924,zone2
1354901,-9.768,8.693,17.59,-0.147,-0.642,-1.425,zone2
1355098,1.647,0.055,0.309,-0.812,-0.637,-0.609,zone2
1355302,-5.42,9.732,18.184,-1.054,0.504,1.719,zone2
1355504,-0.852,0.043,-1.434,0.544,0.821,0.509,zone2
1355706,-3.407,3.115,11.248,-0.179,-0.798,-1.512,zone2
1355905,2.009,-0.51,-1.448,0.103,-0.171,0.015,zone2
1356113,-3.627,4.724,10.795,-1.476,0.439,1.71,zone2
1356316,-3.761,-0.675,1.865,0.845,0.682,-0.609,zone2
1356523,0.077,1.561,5.095,-0.575,-0.551,-0.795,zone2
1356724,-7.841,6.823,23.018,2.721,-1.543,-0.819,zone2
1356918,-1.271,2.255,3.819,-2.09,0.431,1.442,zone2
1357113,-10.647,5.938,12.811,-0.698,-0.266,-0.375,zone2
1357306,0.06,0.342,4.245,0.087,0.166,-0.524,zone2
1357501,-5.526,18.253,23.959,-0.128,-1.299,0.802,zone2
1357692,-0.23,1.317,0.905,-3.322,-0.189,1.477,zone2
1357901,-10.027,6.419,18.517,0.851,0.36,-1.025,zone2
1358103,-0.012,-1.147,0.151,-0.571,-0.408,-1.347,zone2
1358296,-6.84,6.625,20.607,-0.18,0.288,1.08,zone2
1358516,-1.271,0.606,0.893,-0.507,0.346,0.259,zone2
1358721,-8.176,3.218,14.842,0.737,-0.657,-1.128,zone2
1358921,1.312,-0.97,0.208,-0.476,-0.628,-0.006,zone2
1359121,-4.58,7.491,17.078,-1.725,0.279,1.657,zone2
1359316,-0.694,0.333,0.201,-0.097,0.811,0.903,zone2
1359505,-6.814,4.403,15.522,0.115,-0.856,-1.483,zone2
1359700,2.301,-0.244,-0.292,0.422,-0.378,-0.362,zone2
1359895,-6.46,8.473,18.979,-1.264,0.183,1.868,zone2
1360093,-0.998,-0.244,-1.202,0.171,0.332,0.054,zone2
1360301,-2.452,1.367,8.662,-0.103,-0.679,-1.156,zone2
1360505,-1.853,-0.431,7.472,1.793,0.109,-0.518,zone2
1360726,-1.037,1.901,3.625,-2.519,0.108,1.757,zone2
1360928,-8.849,9.878,13.039,0.396,-0.421,-0.557,zone2
1361116,0.97,0.599,3.4,-0.717,-0.322,-1.177,zone2
1361322,-2.473,8.241,17.99,2.968,-1.331,0.134,zone2
1361510,-1.657,2.097,2.981,-3.141,-0.365,1.116,zone2
1361702,-10.13,5.971,20.616,1.528,-0.285,-1.94,zone2
1361901,1.247,0.769,4.061,-0.329,-0.278,-0.832,zone2
1362091,-6.189,10.29,18.378,1.799,-2.19,0.497,zone2
1362280,-1.001,2.284,2.131,-2.493,0.029,1.096,zone2
1362471,-7.834,4.245,15.06,-0.078,-0.969,-1.802,zone2
1362670,1.537,0.342,4.207,0.01,-0.761,-1.36,zone2
1362871,-3.424,8.167,20.978,3.518,-0.71,-0.835,zone2
1363060,-1.195,1.8,5.732,-2.506,0.412,0.861,zone2
1363258,-9.802,0.637,19.168,5.311,-2.525,-2.344,zone2
1363455,0.498,0.819,3.053,-0.961,-0.072,-1.64,zone2
1363661,-6.519,6.826,18.263,2.175,-0.227,0.276,zone2
1363861,-0.577,1.202,-0.484,-2.412,-0.143,1.367,zone2
1364058,-9.486,6.376,21.102,-1.141,-0.583,-0.604,zone2
1364251,0.587,-1.453,0.139,-0.637,-0.362,-1.176,zone2
1364457,-5.514,7.539,20.698,-0.625,0.103,1.378,zone2
1364653,2.406,0.558,-1.836,-0.135,0.66,1.86,zone2
1364846,-8.296,7.008,17.925,1.298,0.536,-1.099,zone2
1365053,0.594,-1.408,1.013,-0.351,-0.224,-0.673,zone2
1365261,-3.129,9.706,23.252,0.471,0.807,1.503,zone2
1365463,0.611,-2.124,-0.879,0.784,1.102,1.674,zone2
1365651,-7.374,5.827,17.487,0.176,0.824,-0.824,zone2
1365861,0.591,-0.469,0.22,-0.161,-0.397,-1.572,zone2
1366055,-5.461,6.148,19.747,1.067,1.139,1.316,zone2
1366251,0.541,1.489,0.505,-0.337,0.566,1.112,zone2
1366438,-10.216,3.843,17.715,0.721,0.107,-0.996,zone2
1366632,1.815,-1.717,0.278,0.243,-0.301,-0.986,zone2
1366840,-4.597,9.689,21.703,1.442,1.103,1.11,zone2
1367045,-0.098,-0.381,-0.651,-0.888,1.016,1.952,zone2
1367436,1.501,-1.415,0.464,-0.706,-0.265,-0.681,zone2
1367676,-6.469,8.985,20.162,-1.155,0.004,2.366,zone2
1367875,0.019,-0.994,0.424,0.469,0.824,2.024,zone2
1368075,-8.396,9.007,16.874,0.459,-0.341,-1.4,zone2
1368281,2.38,-0.534,-1.489,-0.19,-0.472,0.035,zone2
1368478,-5.255,8.44,15.158,-0.45,-0.087,0.473,zone2
1368670,-0.148,-0.273,-1.022,0.522,0.301,-0.073,zone2
1368875,-4.863,4.164,13.386,0.57,-0.678,-1.385,zone2
1369070,2.088,0.034,-0.084,0.396,-0.03,-0.092,zone2
1369273,-5.691,6.634,14.885,-2.922,-0.153,1.136,zone2
1369471,-1.192,-0.462,-0.553,0.046,0.852,-0.284,zone2
1369670,-2.116,3.464,11.744,-0.247,-0.973,-1.616,zone2
1369874,1.041,1.235,0.074,0.003,0.413,-0.126,zone2
1370085,-3.718,3.457,6.972,-3.229,-0.289,1.161,zone2
1370295,-6.103,5.895,12.763,2.68,0.836,-1.423,zone2
1370492,-1.166,1.662,6.649,0.213,-0.436,-1.052,zone2
1370709,-5.756,8.93,10.74,3.32,-0.888,-0.561,zone2
1370900,0.704,2.176,1.544,-3.443,-0.158,1.417,zone2
1371103,-11.229,7.671,16.427,1.314,0.105,-0.794,zone2
1371310,0.711,0.014,1.903,-0.439,-0.454,-0.554,zone2
1371522,0.833,6.792,16.127,0.375,1.07,1.393,zone2
1371730,-1.142,1.166,1.109,-1.808,0.188,1.249,zone2
1371932,-8.229,4.334,18.045,1.435,0.191,-0.927,zone2
1372125,0.778,-0.417,1.046,-0.587,-0.271,-0.878,zone2
1372321,-2.478,6.902,15.251,0.248,0.253,0.282,zone2
1372510,-0.373,1.348,4.381,-1.043,0.447,0.578,zone2
1372723,-8.978,0.68,14.363,0.486,-0.378,-0.577,zone2
1372935,-1.259,0.462,3.584,0.134,0.094,-1.118,zone2
1373127,-5.337,0.881,11.758,0.334,-0.511,-1.171,zone2
1373327,-0.711,2.243,8.401,-0.431,-0.194,1.014,zone2
1373532,-1.214,2.717,9.127,-0.051,0.276,0.83,zone2
1373737,-1.776,3.249,10.348,-0.401,0.212,0.349,zone2
1373944,-3.711,1.216,7.281,0.276,0.083,-0.59,zone2
1374137,-3.67,0.953,8.1,0.161,0.199,-1.714,zone2
1374330,-3.481,0.642,10.321,0.016,-0.562,-1.624,zone2
1374532,-3.153,0.476,10.743,0.254,0.346,-0.628,zone2
1374730,-2.84,0.462,8.605,0.314,0.461,-0.806,zone2
1374924,-3.5,-1.3,9.462,0.374,0.212,-0.771,zone2
1375125,-4.501,-1.978,8.619,0.321,0.047,-0.066,zone2
1375320,-4.908,-1.379,8.538,0.162,0.288,-0.256,zone2
1375526,-4.597,-1.159,8.152,0.325,-0.252,0.012,zone2
65274,-0.658,4.398,8.966,-0.094,-0.034,0.016,aerobic
65470,-0.618,4.288,8.76,-0.145,-0.027,0.062,aerobic
65687,-0.759,4.326,9.009,-0.072,0.004,0.006,aerobic
65890,-0.833,4.319,9.043,0.047,0.023,-0.002,aerobic
66092,-0.682,4.448,8.823,0.003,0.033,0.091,aerobic
66687,-0.637,5.277,8.341,-0.093,0.473,0.378,aerobic
66903,-0.982,5.983,8.107,-0.16,0.358,0.402,aerobic
67105,-0.558,5.631,7.683,-0.343,0.477,0.562,aerobic
67305,-1.199,6.218,7.934,-0.426,0.912,0.868,aerobic
67504,-1.829,4.81,9.895,-0.403,0.702,0.658,aerobic
67694,-2.066,3.649,8.219,0.239,1.075,0.765,aerobic
67891,-4.175,5.262,9.543,-0.185,0.573,0.411,aerobic
68092,-0.833,6.072,4.774,0.463,0.367,1.053,aerobic
68283,-4.142,10.53,9.546,-0.721,0.581,0.566,aerobic
68491,-2.914,0.486,3.014,2.486,2.136,-1.27,aerobic
68702,1.379,2.38,3.783,-3.108,-2.588,0.987,aerobic
68909,-0.304,3.041,5.27,5.896,1.314,-1.749,aerobic
69100,-0.728,6.086,6.431,-3.233,-0.385,1.461,aerobic
69293,-8.612,6.723,9.498,4.654,1.761,-2.468,aerobic
69490,2.512,-0.247,6.723,-0.648,-0.609,0.093,aerobic
69690,-6.021,22.34,17.935,-0.04,0.331,1.469,aerobic
69895,0.431,-2.964,-2.397,-0.968,0.029,1.46,aerobic
70109,-7.381,13.987,16.393,-0.685,-1.346,-1.434,aerobic
70311,1.891,-0.539,-1.647,-0.733,-0.272,0.653,aerobic
70532,-1.41,7.52,7.135,-2.98,0.477,2.004,aerobic
70745,-11.736,6.005,15.421,8.731,3.588,-3.283,aerobic
70945,1.417,-1.621,1.662,-2.884,-1.268,-0.149,aerobic
71139,-2.399,33.236,21.737,7.936,1.692,-2.869,aerobic
71339,1.391,1.223,-0.673,-2.331,-0.28,1.667,aerobic
71534,-12.009,18.395,18.723,0.913,-0.586,-1.131,aerobic
71731,2.763,-0.804,1.166,-0.205,-0.388,-0.486,aerobic
71920,-0.498,14.844,18.462,-1.01,1.298,2.115,aerobic
72120,0.022,-2.672,-1.918,0.895,0.793,0.116,aerobic
72329,-1.925,8.236,12.742,-1.638,-2.325,-1.108,aerobic
72523,2.904,-2.756,-2.921,0.004,-0.432,0.293,aerobic
72725,-1.046,6.455,6.191,-2.419,0.547,2.094,aerobic
72930,-5.727,1.839,8.025,4.792,2.023,-2.513,aerobic
73140,2.385,-1.808,3.151,-2.7,-1.037,0.378,aerobic
73342,-7.135,24.282,20.758,2.302,0.937,-0.358,aerobic
73544,0.505,-2.526,-1.458,0.444,0.505,1.909,aerobic
73735,-8.258,19.927,19.252,-0.494,-0.907,-1.024,aerobic
73935,2.519,-0.754,-0.122,-0.831,-0.551,0.046,aerobic
74124,-2.26,18.953,19.087,-0.373,0.875,1.781,aerobic
74320,-1.281,-4.99,-2.212,1.576,1.067,-0.224,aerobic
74516,-1.106,11.36,10.834,-1.749,-2.177,-0.924,aerobic
74712,1.755,-0.096,-0.831,1.937,0.7,-0.18,aerobic
74912,-0.678,6.57,7.841,-2.285,0.198,1.431,aerobic
75105,-2.947,-0.084,0.041,1.49,1.069,-0.781,aerobic
75312,1.98,-1.369,4.683,-3.012,-1.14,-0.155,aerobic
75510,0.539,23.456,18.62,2.322,-0.565,0.22,aerobic
75726,0.704,-3.273,-0.955,0.432,0.921,2.47,aerobic
75923,-5.593,21.342,15.902,-1.544,-1.177,-1.632,aerobic
76130,2.128,-1.851,-0.204,-0.405,-0.257,-0.084,aerobic
76335,-0.833,14.001,12.23,-3.226,0.498,1.948,aerobic
76539,-1.999,0.45,1.674,1.027,0.799,-0.678,aerobic
76744,2.988,1.317,5.581,-1.134,-0.916,-0.708,aerobic
77140,0.019,-0.91,-1.178,-2.244,0.451,1.826,aerobic
77372,-0.948,11.121,12.117,-1.439,-2.051,-1.257,aerobic
77580,1.628,-1.128,-0.383,1.61,0.245,-0.406,aerobic
77782,-0.532,4.262,4.29,-3.208,0.6,2.462,aerobic
77981,-10.827,17.413,9.335,1.385,-0.776,-1.278,aerobic
78188,3.024,-1.128,-0.441,0.207,-0.234,-0.97,aerobic
78393,1.903,18.72,17.997,-1.061,1.359,1.882,aerobic
78596,-0.503,-1.846,-0.448,1.978,0.794,-0.443,aerobic
78797,-0.12,11.289,12.323,-1.187,-2.018,-1.07,aerobic
79024,1.81,0.414,1.76,1.531,0.663,0.141,aerobic
79222,0.177,3.1,2.99,-3.296,0.407,2.224,aerobic
79427,-8.78,20.128,20.159,0.807,-0.899,-1.92,aerobic
79622,2.14,-2.437,0.713,-2.809,-0.724,-0.198,aerobic
79822,-2.124,22.151,18.704,1.097,0.822,-0.562,aerobic
80031,-0.51,-1.839,-1.29,2.102,1.168,1.541,aerobic
80237,-4.173,14.624,12.639,-1.766,-1.906,-0.962,aerobic
80428,1.688,-0.855,0.182,-0.871,-0.456,0.057,aerobic
80620,-0.848,14.858,14.823,-1.308,0.696,1.713,aerobic
80828,-0.505,0.081,-0.661,0.709,0.922,-0.065,aerobic
81032,1.827,3.61,7.027,-1.177,-1.218,-0.969,aerobic
81232,0.464,7.305,4.35,7.306,1.123,-1.944,aerobic
81434,0.335,0.63,0.287,-3.432,0.043,2.297,aerobic
81629,-15.067,21.56,15.131,2.739,-0.427,-1.696,aerobic
81849,3.16,-1.693,-0.285,-0.544,-0.413,-0.49,aerobic
82049,-3.026,17.957,15.852,-1.02,0.775,1.64,aerobic
82250,-0.424,-0.685,-0.077,1.719,1.216,-0.284,aerobic
82456,-0.35,5.092,8.758,-0.89,-1.933,-0.737,aerobic
82654,1.595,1.946,2.43,1.722,1.706,-0.159,aerobic
82854,-1.516,4.223,3.541,-3.469,0.257,2.011,aerobic
83062,-2.143,16.367,12.943,-0.618,-1.502,-1.624,aerobic
83269,2.131,2.452,1.082,-5.14,-0.982,-1.755,aerobic
83459,0.797,19.908,17.933,-1.074,0.687,1.582,aerobic
83650,0.146,-0.788,-1.31,0.118,0.571,1.924,aerobic
83859,-3.912,13.46,13.455,-1.14,-2.167,-1.562,aerobic
84061,1.255,-1.762,-0.634,0.666,-0.172,0.267,aerobic
84266,1.396,6.373,8.049,-1.257,0.652,1.413,aerobic
84475,-3.335,16.008,13.867,0.249,-0.424,-0.687,aerobic
84673,3.716,0.572,3.385,-1.622,-1.071,-0.191,aerobic
84875,4.424,20.332,16.953,-0.322,0.938,1.637,aerobic
85073,-0.869,-3.594,-1.544,0.75,0.74,1.434,aerobic
85276,-1.602,13.477,12.153,-1.348,-1.665,-1.29,aerobic
85463,2.715,-2.595,-2.169,0.235,0.25,0.13,aerobic
85664,0.769,9.969,9.809,-1.249,0.636,1.941,aerobic
85877,-3.177,13.111,20.011,3.594,0.979,-3.136,aerobic
86089,1.58,-2.447,-1.099,-2.019,-1.288,-0.165,aerobic
86299,2.933,21.452,17.284,-0.063,1.292,1.617,aerobic
86499,-0.804,-0.237,1.082,1.282,1.159,-0.054,aerobic
86695,0.589,12.792,14.049,-0.831,-2.218,-1.723,aerobic
86890,1.963,-3.156,-3.103,-0.159,-0.159,0.159,aerobic
87093,-0.453,7.858,7.92,-1.897,0.917,1.912,aerobic
87285,-1.274,1.477,-0.072,1.124,0.582,-0.891,aerobic
87484,2.88,0.876,5.188,-1.586,-1.316,-0.97,aerobic
87680,-0.024,23.786,13.259,1.585,-0.982,-0.037,aerobic
87875,-2.492,0.931,-1.089,-1.567,0.709,2.243,aerobic
88084,-1.549,17.846,15.05,-0.206,-0.616,-1.239,aerobic
88279,1.611,-1.755,0.757,0.323,-0.708,-0.501,aerobic
88470,2.023,15.95,14.092,-0.717,0.66,0.341,aerobic
88681,-2.619,2.468,0.445,1.487,0.854,-0.376,aerobic
88889,2.653,4.329,4.192,-1.673,-1.638,-0.351,aerobic
89080,-1.623,8.641,5.981,2.755,0.191,-2.126,aerobic
89272,0.335,6.292,3.912,-1.992,0.168,1.438,aerobic
89481,-6.1,24.062,17.391,1.18,-0.532,-1.378,aerobic
89680,1.537,-1.006,-0.206,-1.394,-0.635,0.355,aerobic
89889,4.441,18.38,14.535,0.497,1.243,0.92,aerobic
90090,-1.233,-0.448,-1.551,0.985,1.482,0.346,aerobic
90294,-1.935,10.602,12.802,-0.683,-1.06,-0.945,aerobic
90498,1.068,-3.124,0.01,1.407,-0.064,0.102,aerobic
90701,1.638,8.547,8.727,-0.905,1.357,1.61,aerobic
90908,-3.021,4.286,2.109,1.321,0.711,-0.582,aerobic
91099,2.519,4.089,4.329,-1.022,-1.4,-0.606,aerobic
91294,2.126,4.875,4.295,4.074,0.834,-1.278,aerobic
91488,-0.639,3.74,2.696,-2.163,1.172,1.157,aerobic
91689,-8.061,12.89,7.18,1.367,-0.821,-1.202,aerobic
91884,2.116,1.444,3.74,-0.856,-0.922,0.084,aerobic
92090,3.136,21.617,14.406,0.5,0.966,0.744,aerobic
92289,-1.087,-2.5,-1.35,0.079,0.87,0.589,aerobic
92675,1.836,-0.895,0.591,0.128,-0.359,-0.129,aerobic
92918,1.542,8.531,5.892,-1.499,1.203,1.661,aerobic
93113,-3.031,10.343,11.645,3.23,0.894,-1.622,aerobic
93308,1.697,3.242,4.448,-0.701,-1.117,-0.827,aerobic
93557,4.535,21.428,13.989,0.504,1.309,1.433,aerobic
93771,-0.558,-0.218,0.697,1.775,0.773,-0.509,aerobic
93968,0.704,12.34,11.38,-0.93,-1.636,-1.487,aerobic
94159,1.484,-1.618,-1.018,0.339,-0.266,-0.129,aerobic
94356,1.829,9.33,9.038,-1.076,1.354,1.557,aerobic
94548,-1.822,3.314,1.171,1.664,1.296,-0.862,aerobic
94743,2.528,2.634,4.329,-0.849,-1.18,-0.181,aerobic
94968,3.168,21.5,13.384,1.23,-0.197,0.407,aerobic
95160,-0.855,0.948,-1.97,-2.186,0.853,1.792,aerobic
95349,-4.278,18.924,14.815,-0.089,-0.687,-1.112,aerobic
95558,1.7,-1.123,0.184,0.02,-0.648,-0.472,aerobic
95751,2.844,16.719,13.707,-0.831,1.366,1.507,aerobic
95944,-1.018,-0.548,0.527,1.561,1.131,0.029,aerobic
96137,1.659,6.759,8.346,-1.142,-1.527,-0.811,aerobic
96345,1.98,0.668,4.345,2.062,0.044,-0.907,aerobic
96538,0.8,6.45,5.363,-2.411,0.983,1.946,aerobic
96733,-8.76,16.855,10.937,1.066,-0.584,-1.165,aerobic
96935,1.946,-2.16,0.601,-0.639,-0.982,-0.853,aerobic
97138,2.942,24.002,13.589,-0.191,1.171,1.452,aerobic
97331,-0.984,-2.401,-2.224,-1.126,0.948,1.065,aerobic
97529,-2.878,13.568,13.458,-1.437,-1.18,-0.409,aerobic
97723,1.164,0.062,0.687,0.154,-0.053,-0.008,aerobic
97918,1.216,12.313,12.06,-1.591,1.259,1.247,aerobic
98122,-2.394,0.232,1.518,1.837,0.988,-1.635,aerobic
98314,1.822,3.639,6.155,-0.91,-1.619,-0.714,aerobic
98518,0.084,12.742,15.304,3.178,-0.415,-0.403,aerobic
98708,0.062,2.421,0.352,-1.508,0.621,0.996,aerobic
98908,-6.036,16.391,16.764,-0.194,-0.164,-0.581,aerobic
99109,0.551,-0.381,0.263,-1.63,-1.142,0.122,aerobic
99311,1.614,16.939,14.988,-0.839,1.317,1.102,aerobic
99517,-1.946,2.689,1.288,1.708,1.389,-0.687,aerobic
99721,1.695,1.367,4.494,-1.782,-1.707,-0.201,aerobic
99928,5.397,19.841,14.545,4.212,-0.693,-2.356,aerobic
100123,-0.024,-0.096,-0.874,-2.69,0.798,2.092,aerobic
100318,-7.42,18.474,12.862,0.905,-0.485,-0.768,aerobic
100519,2.303,-2.279,-0.199,-0.986,-0.833,-0.625,aerobic
100709,3.079,19.23,16.697,-0.038,1.111,1.169,aerobic
100903,-0.622,-3.146,-2.557,1.533,1.188,1.167,aerobic
101100,-0.929,11.847,12.06,-0.642,-1.895,-1.133,aerobic
101299,2.174,-0.745,-1.441,0.419,0.32,0.074,aerobic
101497,0.752,9.646,8.729,-1.634,1.036,1.076,aerobic
101688,-2.016,1.709,0.472,1.036,0.722,-1.635,aerobic
101878,2.318,2.48,5.684,-1.52,-1.782,-0.5,aerobic
102075,1.417,16.908,9.079,4.508,0.016,-2.368,aerobic
102273,1.374,1.381,-0.68,-2.549,0.673,1.755,aerobic
102468,-9.409,20.822,18.66,-0.075,-1.101,-1.161,aerobic
102679,1.501,-1.044,0.292,-0.106,-0.513,-0.232,aerobic
102878,2.818,15.979,14.348,-0.321,0.642,1.238,aerobic
103088,-3.318,0.953,-0.512,1.53,1.842,-0.445,aerobic
103298,-0.041,6.922,9.079,-0.746,-1.596,-0.151,aerobic
103490,1.264,0.275,-1.506,1.638,0.509,0.091,aerobic
103697,0.613,5.507,6.541,-2.554,0.185,1.781,aerobic
